Ano;Cod;Área;Grau_academico;Cod_IES;Nome_IES;Sigla_IES;Organização;Cat_adm;Cód_curso;Mod_Ensino;Cód_Municipio;Município;Sigla_UF;Concluintes_inscritos;Concluintes_participantes;Enade_faixa
2021;702;Matemática ;Licenciatura;4098;Instituto Federal De Educação, Ciência E Tecnologia Farroupilha;IFFarroupilha;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1168573;Educação Presencial;4318002;São Borja;RS;27;26;2
2021;702;Matemática ;Licenciatura;4358;Instituto Federal De Educação, Ciência E Tecnologia Do Sul De Minas Gerais;IF SUL DE MINAS;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1117203;Educação Presencial;3130606;Inconfidentes;MG;30;21;3
2021;702;Matemática ;Licenciatura;4358;Instituto Federal De Educação, Ciência E Tecnologia Do Sul De Minas Gerais;IF SUL DE MINAS;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1313355;Educação Presencial;3152501;Pouso Alegre;MG;16;11;3
2021;702;Matemática ;Licenciatura;4358;Instituto Federal De Educação, Ciência E Tecnologia Do Sul De Minas Gerais;IF SUL DE MINAS;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1313360;Educação Presencial;3147907;Passos;MG;29;23;3
2021;702;Matemática ;Licenciatura;4428;Faculdade Professor Miguel Ângelo Da Silva Santos;FEMASS;Faculdade;Pública (Mun);1349112;Educação Presencial;3302403;Macaé;RJ;26;25;4
2021;702;Matemática ;Licenciatura;4502;Faculdades Integradas Campo-Grandenses;FIC;Faculdade;Privada (S.L);96481;Educação Presencial;3304557;Rio de Janeiro;RJ;13;12;2
2021;702;Matemática ;Licenciatura;4503;Universidade Federal Do Recôncavo Da Bahia;UFRB;Universidade;Pública (Fed);100412;Educação Presencial;2901007;Amargosa;BA;23;22;3
2021;702;Matemática ;Licenciatura;4503;Universidade Federal Do Recôncavo Da Bahia;UFRB;Universidade;Pública (Fed);1139335;Educação a Distância;2909802;Cruz das Almas;BA;11;10;2
2021;702;Matemática ;Licenciatura;4504;Fundação Universidade Federal Da Grande Dourados;UFGD;Universidade;Pública (Fed);15868;Educação Presencial;5003702;Dourados;MS;23;19;2
2021;702;Matemática ;Licenciatura;4785;Instituto Federal De Educação Ciência E Tecnologia De Rondônia;IFRO;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1182765;Educação Presencial;1100304;Vilhena;RO;21;14;2
2021;702;Matemática ;Licenciatura;4785;Instituto Federal De Educação Ciência E Tecnologia De Rondônia;IFRO;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1292902;Educação Presencial;1100049;Cacoal;RO;20;14;2
2021;702;Matemática ;Licenciatura;4786;Instituto Federal De Educação, Ciência E Tecnologia Do Tocantins;IFTO;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);123494;Educação Presencial;1721000;Palmas;TO;18;16;2
2021;702;Matemática ;Licenciatura;4786;Instituto Federal De Educação, Ciência E Tecnologia Do Tocantins;IFTO;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1106721;Educação Presencial;1716109;Paraíso do Tocantins;TO;10;10;2
2021;702;Matemática ;Licenciatura;4793;Faculdades Integradas Vale Do Rio Verde;FIVAR;Faculdade;Privada (C.L);104516;Educação Presencial;3523206;Itararé;SP;2;2;2
2021;702;Matemática ;Licenciatura;4925;Fundação Universidade Federal Do Abc;UFABC;Universidade;Pública (Fed);1102402;Educação Presencial;3547809;Santo André;SP;42;20;5
2021;702;Matemática ;Licenciatura;5036;Instituto Federal De Educação, Ciência E Tecnologia Catarinense;IF Catarinense;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1102795;Educação Presencial;4214805;Rio do Sul;SC;14;13;3
2021;702;Matemática ;Licenciatura;5036;Instituto Federal De Educação, Ciência E Tecnologia Catarinense;IF Catarinense;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1103025;Educação Presencial;4203204;Camboriú;SC;5;5;4
2021;702;Matemática ;Licenciatura;5036;Instituto Federal De Educação, Ciência E Tecnologia Catarinense;IF Catarinense;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1103031;Educação Presencial;4204301;Concórdia;SC;12;10;2
2021;702;Matemática ;Licenciatura;5036;Instituto Federal De Educação, Ciência E Tecnologia Catarinense;IF Catarinense;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1103032;Educação Presencial;4217709;Sombrio;SC;10;6;4
2021;702;Matemática ;Licenciatura;5077;Universidade Estadual De Roraima;UERR;Universidade;Pública (Est);98558;Educação Presencial;1400100;Boa Vista;RR;6;6;2
2021;702;Matemática ;Licenciatura;5242;Universidade Estadual De Alagoas - Uneal;UNEAL;Universidade;Pública (Est);103381;Educação Presencial;2700300;Arapiraca;AL;51;36;2
2021;702;Matemática ;Licenciatura;5242;Universidade Estadual De Alagoas - Uneal;UNEAL;Universidade;Pública (Est);104814;Educação Presencial;2706307;Palmeira dos Índios;AL;45;25;2
2021;702;Matemática ;Licenciatura;5285;Faculdades Integradas De Taquara;FACCAT;Faculdade;Privada (S.L);50439;Educação Presencial;4321204;Taquara;RS;6;6;3
2021;702;Matemática ;Licenciatura;5322;Fundação Universidade Federal Do Pampa - Unipampa;UNIPAMPA;Universidade;Pública (Fed);104282;Educação Presencial;4301602;Bagé;RS;20;19;3
2021;702;Matemática ;Licenciatura;5322;Fundação Universidade Federal Do Pampa - Unipampa;UNIPAMPA;Universidade;Pública (Fed);5000912;Educação Presencial;4310603;Itaqui;RS;8;8;2
2021;702;Matemática ;Licenciatura;5591;Faculdades Integradas Camões;FICA;Faculdade;Privada (C.L);117661;Educação Presencial;4106902;Curitiba;PR;7;5;1
2021;702;Matemática ;Licenciatura;14408;Instituto Federal De Educação, Ciencia E Tecnologia De Brasilia;IFB;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1330384;Educação Presencial;5300108;Brasília;DF;18;13;3
2021;702;Matemática ;Licenciatura;15001;Universidade Federal Da Integração Latino-Americana;UNILA;Universidade;Pública (Fed);1312211;Educação Presencial;4108304;Foz do Iguaçu;PR;2;2;5
2021;702;Matemática ;Licenciatura;15015;Universidade Estadual Do Norte Do Paraná;UENP;Universidade;Pública (Est);55811;Educação Presencial;4111803;Jacarezinho;PR;23;20;4
2021;702;Matemática ;Licenciatura;15015;Universidade Estadual Do Norte Do Paraná;UENP;Universidade;Pública (Est);80827;Educação Presencial;4106407;Cornélio Procópio;PR;5;4;2
2021;702;Matemática ;Licenciatura;15121;Universidade Federal Da Fronteira Sul;UFFS;Universidade;Pública (Fed);1260434;Educação Presencial;4204202;Chapecó;SC;26;23;5
2021;702;Matemática ;Licenciatura;15497;Universidade Da Integração Internacional Da Lusofonia Afro-Brasileira;UNILAB;Universidade;Pública (Fed);1292767;Educação Presencial;2311603;Redenção;CE;12;11;3
2021;702;Matemática ;Licenciatura;15507;Instituto Federal De Educação, Ciência E Tecnologia Do Acre;IFAC;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);1399848;Educação Presencial;1200401;Rio Branco;AC;30;30;3
2021;702;Matemática ;Licenciatura;15507;Instituto Federal De Educação, Ciência E Tecnologia Do Acre;IFAC;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);5000487;Educação Presencial;1200203;Cruzeiro do Sul;AC;37;33;2
2021;702;Matemática ;Licenciatura;15522;Instituto Federal De Educação, Ciência E Tecnologia Do Amapá;IFAP;Instituto Federal de Educação, Ciência e Tecnologia;Pública (Fed);5001337;Educação Presencial;1600303;Macapá;AP;17;15;2
2021;702;Matemática ;Licenciatura;17731;Faculdade Sesi-Sp De Educação;FASESP;Faculdade;Privada (S.L);1331356;Educação Presencial;3550308;São Paulo;SP;8;8;4
2021;702;Matemática ;Licenciatura;18165;Fundação Universidade Virtual Do Estado De São Paulo;UNIVESP;Universidade;Pública (Est);1401623;Educação a Distância;3550308;São Paulo;SP;1000;768;2
2021;702;Matemática ;Licenciatura;18440;Universidade Federal Do Sul E Sudeste Do Pará;UNIFESSPA;Universidade;Pública (Fed);1270326;Educação Presencial;1506708;Santana do Araguaia;PA;14;13;2
2021;702;Matemática ;Licenciatura;18492;Universidade Estadual Do Paraná;UNESPAR;Universidade;Pública (Est);18959;Educação Presencial;4104303;Campo Mourão;PR;20;18;2
2021;702;Matemática ;Licenciatura;18492;Universidade Estadual Do Paraná;UNESPAR;Universidade;Pública (Est);18961;Educação Presencial;4118204;Paranaguá;PR;16;12;3
2021;702;Matemática ;Licenciatura;18492;Universidade Estadual Do Paraná;UNESPAR;Universidade;Pública (Est);43084;Educação Presencial;4118402;Paranavaí;PR;8;6;2
2021;702;Matemática ;Licenciatura;18492;Universidade Estadual Do Paraná;UNESPAR;Universidade;Pública (Est);46729;Educação Presencial;4128203;União da Vitória;PR;12;10;3
2021;702;Matemática ;Licenciatura;18492;Universidade Estadual Do Paraná;UNESPAR;Universidade;Pública (Est);1156623;Educação Presencial;4101408;Apucarana;PR;21;19;3
2021;702;Matemática ;Licenciatura;18506;Universidade Federal Do Oeste Da Bahia;UFOB;Universidade;Pública (Fed);1111510;Educação Presencial;2903201;Barreiras;BA;10;10;3
2021;702;Matemática ;Licenciatura;18759;Universidade Federal Do Cariri;UFCA;Universidade;Pública (Fed);1284904;Educação Presencial;2302503;Brejo Santo;CE;13;13;3
2021;702;Matemática ;Licenciatura;23410;Universidade Estadual Da Região Tocantina Do Maranhão;UEMASUL;Universidade;Pública (Est);1332695;Educação Presencial;2105302;Imperatriz;MA;30;29;2
2021;702;Matemática ;Licenciatura;25274;Universidade Federal De Catalão;UFCAT;Universidade;Pública (Fed);14121;Educação Presencial;5205109;Catalão;GO;17;11;3
2021;702;Matemática ;Licenciatura;25277;Universidade Federal Do Delta Do Parnaiba;UFDPAR;Universidade;Pública (Fed);102576;Educação Presencial;2207702;Parnaíba;PI;26;24;2
2021;702;Matemática ;Licenciatura;25282;Universidade Federal De Jataí;UFJ;Universidade;Pública (Fed);18954;Educação Presencial;5211909;Jataí;GO;4;4;4
2021;702;Matemática ;Licenciatura;25352;Universidade Federal De Rondonópolis;UFR;Universidade;Pública (Fed);34;Educação Presencial;5107602;Rondonópolis;MT;14;12;2
2021;4301;Música ;Licenciatura;1;Universidade Federal De Mato Grosso;UFMT;Universidade;Pública (Fed);94331;Educação Presencial;5103403;Cuiabá;MT;7;5;2
2021;4301;Música ;Licenciatura;2;Universidade De Brasília;UNB;Universidade;Pública (Fed);133;Educação Presencial;5300108;Brasília;DF;37;26;3
2021;4301;Música ;Licenciatura;2;Universidade De Brasília;UNB;Universidade;Pública (Fed);122220;Educação Presencial;5300108;Brasília;DF;22;17;3
2021;4301;Música ;Licenciatura;3;Universidade Federal De Sergipe;UFS;Universidade;Pública (Fed);99425;Educação Presencial;2806701;São Cristóvão;SE;49;42;1
2021;4301;Música ;Licenciatura;4;Universidade Federal Do Amazonas;UFAM;Universidade;Pública (Fed);62486;Educação Presencial;1302603;Manaus;AM;28;24;3
2021;4301;Música ;Licenciatura;5;Universidade Federal Do Piauí;UFPI;Universidade;Pública (Fed);1105124;Educação Presencial;2211001;Teresina;PI;44;26;3
2021;4301;Música ;Licenciatura;6;Universidade Federal De Ouro Preto;UFOP;Universidade;Pública (Fed);21158;Educação Presencial;3146107;Ouro Preto;MG;18;14;2
2021;4301;Música ;Licenciatura;7;Universidade Federal De São Carlos;UFSCAR;Universidade;Pública (Fed);81283;Educação Presencial;3548906;São Carlos;SP;21;16;4
2021;4301;Música ;Licenciatura;7;Universidade Federal De São Carlos;UFSCAR;Universidade;Pública (Fed);109343;Educação a Distância;3548906;São Carlos;SP;13;7;3
2021;4301;Música ;Licenciatura;9;Universidade Estadual De Londrina;UEL;Universidade;Pública (Est);780;Educação Presencial;4113700;Londrina;PR;19;19;4
2021;4301;Música ;Licenciatura;10;Pontifícia Universidade Católica Do Paraná;PUCPR;Universidade;Privada (S.L);1114875;Educação Presencial;4106902;Curitiba;PR;28;23;3
2021;4301;Música ;Licenciatura;13;Universidade De Caxias Do Sul;UCS;Universidade;Privada (S.L);1105328;Educação Presencial;4305108;Caxias do Sul;RS;22;19;4
2021;4301;Música ;Licenciatura;15;Universidade Católica De Petrópolis;UCP;Universidade;Privada (S.L);1350288;Educação Presencial;3303906;Petrópolis;RJ;13;12;3
2021;4301;Música ;Licenciatura;17;Universidade Federal De Uberlândia;UFU;Universidade;Pública (Fed);1444;Educação Presencial;3170206;Uberlândia;MG;23;19;4
2021;4301;Música ;Licenciatura;20;Universidade De Passo Fundo;UPF;Universidade;Privada (S.L);1750;Educação Presencial;4314100;Passo Fundo;RS;15;13;2
2021;4301;Música ;Licenciatura;27;Centro Universitário Vale Do Rio Verde;;Universidade;Privada (S.L);105572;Educação a Distância;3169307;Três Corações;MG;51;45;2
2021;4301;Música ;Licenciatura;29;Universidade Estadual Do Ceará;UECE;Universidade;Pública (Est);2194;Educação Presencial;2304400;Fortaleza;CE;51;43;3
2021;4301;Música ;Licenciatura;43;Fundação Universidade Do Estado De Santa Catarina;UDESC;Universidade;Pública (Est);92200;Educação Presencial;4205407;Florianópolis;SC;29;26;5
2021;4301;Música ;Licenciatura;54;Universidade Estadual De Campinas;UNICAMP;Universidade;Pública (Est);92175;Educação Presencial;3509502;Campinas;SP;19;17;5
2021;4301;Música ;Licenciatura;56;Universidade Estadual Paulista Júlio De Mesquita Filho;UNESP;Universidade;Pública (Est);94758;Educação Presencial;3550308;São Paulo;SP;39;36;5
2021;4301;Música ;Licenciatura;71;Universidade Do Estado Do Rio Grande Do Norte;UERN;Universidade;Pública (Est);72419;Educação Presencial;2408003;Mossoró;RN;16;16;3
2021;4301;Música ;Licenciatura;76;Universidade Regional De Blumenau;FURB;Universidade;Pública (Mun);1212035;Educação Presencial;4202404;Blumenau;SC;13;12;2
2021;4301;Música ;Licenciatura;83;Universidade Do Vale Do Itajaí;UNIVALI;Universidade;Privada (S.L);90977;Educação Presencial;4208203;Itajaí;SC;7;5;3
2021;4301;Música ;Licenciatura;107;Universidade Federal De São João Del Rei;UFSJ;Universidade;Pública (Fed);96675;Educação Presencial;3162500;São João del Rei;MG;62;50;3
2021;4301;Música ;Licenciatura;135;Claretiano - Centro Universitário;CLARETIANOBT;Centro Universitário;Privada (S.L);1260543;Educação a Distância;3505906;Batatais;SP;1058;693;2
2021;4301;Música ;Licenciatura;150;Universidade De Sorocaba;UNISO;Universidade;Privada (S.L);1107278;Educação Presencial;3552205;Sorocaba;SP;10;9;4
2021;4301;Música ;Licenciatura;158;Conservatório Brasileiro De Música - Centro Universitário Brasileiro De Educação;CBM-UniCBE;Centro Universitário;Privada (S.L);28042;Educação Presencial;3304557;Rio de Janeiro;RJ;65;53;2
2021;4301;Música ;Licenciatura;227;Universidade Católica De Santos;UNISANTOS;Universidade;Privada (S.L);1156287;Educação Presencial;3548500;Santos;SP;6;6;3
2021;4301;Música ;Licenciatura;266;Universidade Metodista De Piracicaba;UNIMEP;Universidade;Privada (S.L);106880;Educação Presencial;3538709;Piracicaba;SP;11;10;2
2021;4301;Música ;Licenciatura;367;Universidade Estadual De Montes Claros;UNIMONTES;Universidade;Pública (Est);92595;Educação Presencial;3143302;Montes Claros;MG;10;8;3
2021;4301;Música ;Licenciatura;370;Faculdade Paulista De Artes;FPA;Faculdade;Privada (S.L);31675;Educação Presencial;3550308;São Paulo;SP;7;6;2
2021;4301;Música ;Licenciatura;371;Faculdade De Música Carlos Gomes;FMCG;Faculdade;Privada (C.L);47621;Educação Presencial;3550308;São Paulo;SP;25;8;1
2021;4301;Música ;Licenciatura;434;Faculdade Santa Marcelina;FASM;Faculdade;Privada (S.L);30053;Educação Presencial;3550308;São Paulo;SP;6;6;5
2021;4301;Música ;Licenciatura;456;Centro Universitário Sant¿Anna;UNISANT'ANNA;Centro Universitário;Privada (S.L);116218;Educação Presencial;3550308;São Paulo;SP;51;33;2
2021;4301;Música ;Licenciatura;519;Universidade Católica Do Salvador;UCSAL;Universidade;Privada (S.L);52963;Educação Presencial;2927408;Salvador;BA;17;16;4
2021;4301;Música ;Licenciatura;530;Faculdade De Música Do Espírito Santo Maurício De Oliveira;FAMES;Faculdade;Pública (Est);94595;Educação Presencial;3205309;Vitória;ES;68;52;2
2021;4301;Música ;Licenciatura;548;Universidade Federal Do Maranhão;UFMA;Universidade;Pública (Fed);105438;Educação Presencial;2111300;São Luís;MA;34;30;2
2021;4301;Música ;Licenciatura;549;Universidade Federal Do Acre;UFAC;Universidade;Pública (Fed);100024;Educação Presencial;1200401;Rio Branco;AC;35;35;1
2021;4301;Música ;Licenciatura;568;Universidade Estadual Do Maranhão;UEMA;Universidade;Pública (Est);95462;Educação Presencial;2111300;São Luís;MA;28;23;2
2021;4301;Música ;Licenciatura;568;Universidade Estadual Do Maranhão;UEMA;Universidade;Pública (Est);1363754;Educação a Distância;2111300;São Luís;MA;404;277;1
2021;4301;Música ;Licenciatura;570;Universidade Federal Do Rio Grande Do Norte;UFRN;Universidade;Pública (Fed);18395;Educação Presencial;2408102;Natal;RN;46;40;2
2021;4301;Música ;Licenciatura;571;Universidade Federal Do Paraná;UFPR;Universidade;Pública (Fed);41135;Educação Presencial;4106902;Curitiba;PR;22;19;4
2021;4301;Música ;Licenciatura;573;Universidade Federal Do Espírito Santo;UFES;Universidade;Pública (Fed);21604;Educação Presencial;3205309;Vitória;ES;32;22;3
2021;4301;Música ;Licenciatura;575;Universidade Federal De Minas Gerais;UFMG;Universidade;Pública (Fed);12977;Educação Presencial;3106200;Belo Horizonte;MG;58;46;4
2021;4301;Música ;Licenciatura;576;Universidade Federal De Juiz De Fora;UFJF;Universidade;Pública (Fed);1278855;Educação Presencial;3136702;Juiz de Fora;MG;24;21;3
2021;4301;Música ;Licenciatura;577;Universidade Federal De Alagoas;UFAL;Universidade;Pública (Fed);24864;Educação Presencial;2704302;Maceió;AL;41;32;2
2021;4301;Música ;Licenciatura;578;Universidade Federal Da Bahia;UFBA;Universidade;Pública (Fed);13293;Educação Presencial;2927408;Salvador;BA;22;20;3
